,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
668,"POLYGON ((-77512.15904332837 5023337.554669488, -77509.95119803387 5023340.397036245, -77437.35046079115 5023436.255554036, -77433.42419555236 5023482.806746472, -77460.16044660017 5023570.7570175035, -77494.80773437594 5023620.349801522, -77501.26146397972 5023630.684181599, -77525.41916158819 5023655.18088823, -77563.66536511888 5023602.266201454, -77615.30530350097 5023654.095419443, -77588.33971719258 5023696.615319099, -77591.31925502629 5023702.96969542, -77562.38755717024 5023736.5508045405, -77551.1236772337 5023751.360085895, -77600.41618380637 5023840.67445051, -77326.54862587072 5023820.242735405, -77363.38575093879 5023326.456397268, -77512.15904332837 5023337.554669488))",0,[],0.2773052727272727,Other,10,12,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'trunk', 'secondary'}",2.0,45.45454545454545,Turin
669,"POLYGON ((-77600.41618380637 5023840.67445051, -77616.67385777284 5023870.132197852, -77508.37213807437 5024030.8297952125, -77489.99289892579 5024058.094282886, -77494.78202460834 5024061.735279962, -77503.79093337886 5024064.921698699, -77516.4502834063 5024074.927030067, -77527.259124954 5024082.276699476, -77539.24402352201 5024090.898747113, -77543.79022473388 5024099.36765498, -77556.88002044894 5024112.470307388, -77566.03886425169 5024126.770787834, -77575.28900091047 5024133.216479442, -77580.78016512957 5024141.5813502055, -77595.35684944247 5024154.808767332, -77601.82699173002 5024169.378905661, -77606.92089005234 5024177.752316637, -77616.24038519338 5024184.652470024, -77625.50872064731 5024200.441630454, -77632.7810800072 5024207.44598374, -77639.82279256196 5024216.019827111, -77647.14579068485 5024219.086044333, -77654.0217259851 5024225.1357141035, -77660.57832783158 5024231.122608394, -77661.05705560977 5024238.290257367, -77670.07718457293 5024243.9534398485, -77678.52673643199 5024252.129548149, -77685.90947261488 5024256.276586558, -77696.1510582359 5024274.339064988, -77624.83315445413 5024266.746359797, -77461.44090132415 5024240.459945761, -77436.60266369872 5024235.592308502, -77389.16039910866 5024222.488292424, -77348.61472169962 5024214.427746966, -77330.55212606362 5024213.584506697, -77296.75558931893 5024219.578185585, -77326.54862587072 5023820.242735405, -77600.41618380637 5023840.67445051))",0,[],0.2489056842105263,Other,12,24,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'trunk_link', 'tertiary'}",2.333333333333333,43.333333333333336,Turin
670,"POLYGON ((-77510.70622932608 5021351.306343326, -77547.52934230294 5020857.517654504, -78046.77435519348 5020894.746358594, -78009.95076677296 5021388.537881374, -77510.70622932608 5021351.306343326))",0,[],8.10544175862069,Other,38,68,0.0483641536273115,0,0,0,0,0,0,2,0,2,0,0,0,0,No,{'residential'},2.0,30.0,Turin
671,"POLYGON ((-77547.52934230294 5020857.517654504, -77584.3496521723 5020363.728495549, -78083.59514050523 5020400.954365449, -78046.77435519348 5020894.746358594, -77547.52934230294 5020857.517654504))",0,[],12.19890211764706,Other,37,66,0.0495495495495495,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
672,"POLYGON ((-77584.3496521723 5020363.728495549, -77621.16715870542 5019869.938866463, -78120.41312247829 5019907.1619019415, -78083.59514050523 5020400.954365449, -77584.3496521723 5020363.728495549))",0,[],15.206233280276818,Other,35,75,0.0630252100840336,2,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
673,"POLYGON ((-77621.16715870542 5019869.938866463, -77657.98186167155 5019376.148767247, -78157.22830088297 5019413.368968072, -78120.41312247829 5019907.1619019415, -77621.16715870542 5019869.938866463))",0,[],12.2486216996337,Other,72,141,0.0275821596244131,1,0,2,0,0,0,2,0,2,1,0,0,0,Yes,"{'residential', 'tertiary', 'secondary_link', 'secondary'}",2.72,49.310344827586206,Turin
674,"POLYGON ((-77657.98186167155 5019376.148767247, -77694.7937608416 5018882.358197906, -78194.04067548958 5018919.575563847, -78157.22830088297 5019413.368968072, -77657.98186167155 5019376.148767247))",0,[],5.5573613574144485,Other,15,22,0.1047619047619047,0,0,1,1,0,0,6,0,4,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential'}",1.9333333333333331,39.41176470588236,Turin
675,"POLYGON ((-77694.7937608416 5018882.358197906, -77731.60285598563 5018388.567158437, -78230.85024606867 5018425.781689263, -78194.04067548958 5018919.575563847, -77694.7937608416 5018882.358197906))",0,[],14.921953628762544,Other,72,121,0.0236697965571205,0,0,3,1,1,0,4,0,7,1,0,0,0,Yes,"{'tertiary', 'residential', 'unclassified'}",1.3529411764705883,40.588235294117645,Turin
676,"POLYGON ((-77731.60285598563 5018388.567158437, -77768.40914687456 5017894.775648847, -78267.65701239079 5017931.987344322, -78230.85024606867 5018425.781689263, -77731.60285598563 5018388.567158437))",0,[],15.618736326530607,Other,50,96,0.0391836734693877,1,0,4,1,0,0,0,0,0,0,0,0,7,Yes,{'residential'},1.0,30.0,Turin
677,"POLYGON ((-77768.40914687456 5017894.775648847, -77805.21263327834 5017400.983669137, -78304.460974226 5017438.192529028, -78267.65701239079 5017931.987344322, -77768.40914687456 5017894.775648847))",0,[],10.549120581871344,Other,56,83,0.0269480519480519,2,1,1,0,0,0,0,0,0,0,0,0,0,Yes,"{'primary', 'residential'}",2.1666666666666665,42.5,Turin
678,"POLYGON ((-77805.21263327834 5017400.983669137, -77842.01331496786 5016907.191219303, -78341.26213134488 5016944.397243382, -78304.460974226 5017438.192529028, -77805.21263327834 5017400.983669137))",0,[],7.987064320895523,Other,42,72,0.0418118466898954,0,0,1,0,0,0,0,0,2,3,0,0,1,Yes,"{'secondary', 'primary', 'residential', 'tertiary', 'unclassified'}",2.6666666666666665,42.85714285714285,Turin
679,"POLYGON ((-77842.01331496786 5016907.191219303, -77878.81119171332 5016413.398299353, -78378.06048351806 5016450.601487386, -78341.26213134488 5016944.397243382, -77842.01331496786 5016907.191219303))",1,[[<POINT (7.656 45.065)>]],8.51100299044586,Other,40,79,0.0506410256410256,0,0,5,0,0,0,5,0,0,0,0,0,0,Yes,{'residential'},1.0,50.0,Turin
680,"POLYGON ((-77878.81119171332 5016413.398299353, -77915.60626328515 5015919.604909285, -78414.85603051563 5015956.805261041, -78378.06048351806 5016450.601487386, -77878.81119171332 5016413.398299353))",0,[],4.225070326923078,Other,33,60,0.0568181818181818,0,0,1,1,0,0,3,0,1,1,0,0,0,Yes,"{'secondary_link', 'residential', 'secondary'}",2.365853658536585,41.42857142857143,Turin
681,"POLYGON ((-77915.60626328515 5015919.604909285, -77952.39852945355 5015425.811049105, -78451.64877210837 5015463.00856435, -78414.85603051563 5015956.805261041, -77915.60626328515 5015919.604909285))",0,[],12.864290547619047,Other,45,68,0.0343434343434343,3,0,8,1,0,0,2,0,0,0,0,0,0,Yes,"{'living_street', 'secondary', 'secondary_link', 'tertiary', 'residential'}",1.9285714285714288,46.71428571428572,Turin
682,"POLYGON ((-77952.39852945355 5015425.811049105, -77989.18798999 5014932.016718811, -78488.43870806682 5014969.2113973135, -78451.64877210837 5015463.00856435, -77952.39852945355 5015425.811049105))",0,[],16.78337429010239,Other,66,107,0.0249417249417249,0,0,8,0,0,0,4,0,1,0,0,0,1,Yes,"{'tertiary', 'residential', 'secondary'}",2.098765432098765,48.41463414634146,Turin
683,"POLYGON ((-77989.18798999 5014932.016718811, -78025.97464466398 5014438.221918405, -78525.22583816107 5014475.413759934, -78488.43870806682 5014969.2113973135, -77989.18798999 5014932.016718811))",1,[[<POINT (7.656 45.049)>]],5.5331473135135125,Other,28,42,0.0555555555555555,0,0,3,0,0,0,6,0,0,0,5,0,1,Yes,"{'tertiary', 'residential', 'secondary', 'unclassified'}",2.2222222222222223,45.38461538461539,Turin
684,"POLYGON ((-78025.97464466398 5014438.221918405, -78062.75849324651 5013944.426647893, -78562.01016216201 5013981.615652214, -78525.22583816107 5014475.413759934, -78025.97464466398 5014438.221918405))",0,[],3.923163601092896,Other,4,4,0.3333333333333333,0,0,1,0,0,0,2,0,0,0,8,0,0,No,"{'residential', 'secondary'}",3.5,50.0,Turin
685,"POLYGON ((-78062.75849324651 5013944.426647893, -78099.53953550768 5013450.630907271, -78598.7916798403 5013487.817074155, -78562.01016216201 5013981.615652214, -78062.75849324651 5013944.426647893))",0,[],15.750509770700637,Other,48,97,0.0429964539007092,0,0,4,0,0,0,1,0,1,0,0,0,1,Yes,"{'residential', 'tertiary', 'unclassified', 'secondary'}",2.526315789473684,47.58620689655172,Turin
686,"POLYGON ((-78099.53953550768 5013450.630907271, -78136.31777121907 5012956.8346965425, -78635.57039096602 5012994.018025758, -78598.7916798403 5013487.817074155, -78099.53953550768 5013450.630907271))",0,[],12.206258010714285,Other,15,31,0.1476190476190476,0,0,4,0,0,0,4,0,0,0,0,0,0,Yes,"{'tertiary', 'residential'}",1.818181818181818,50.0,Turin
687,"POLYGON ((-78136.31777121907 5012956.8346965425, -78173.09320014995 5012463.038015713, -78672.34629530995 5012500.218507025, -78635.57039096602 5012994.018025758, -78136.31777121907 5012956.8346965425))",0,[],6.892847844311378,residential,11,15,0.1363636363636363,0,0,3,0,0,0,1,0,0,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential'}",1.9166666666666667,50.0,Turin
688,"POLYGON ((-78173.09320014995 5012463.038015713, -78209.86582207191 5011969.240864783, -78709.11939264287 5012006.418517961, -78672.34629530995 5012500.218507025, -78173.09320014995 5012463.038015713))",0,[],4.052455780612245,Other,22,39,0.0844155844155844,0,0,1,0,0,0,3,0,0,0,0,0,0,Yes,{'unclassified'},1.0,30.0,Turin
689,"POLYGON ((-78209.86582207191 5011969.240864783, -78246.63563675515 5011475.44324375, -78745.88968273508 5011512.618058563, -78709.11939264287 5012006.418517961, -78209.86582207191 5011969.240864783))",0,[],8.1922315625,Other,17,37,0.1360294117647058,0,0,1,0,0,0,3,0,2,0,0,0,0,No,,,,Turin
690,"POLYGON ((-78246.63563675515 5011475.44324375, -78278.80783101148 5011043.357725674, -78305.5825535499 5011041.992559435, -78395.1098394685 5011039.979578315, -78425.83898523625 5011039.285120146, -78430.02993775357 5011028.690311948, -78430.45420973399 5011027.608901443, -78441.49376825581 5010999.661015048, -78443.94642395538 5010993.598404475, -78782.65716535726 5011018.817128836, -78745.88968273508 5011512.618058563, -78246.63563675515 5011475.44324375))",2,"[[<POINT (7.66 45.019)>], [<POINT (7.655 45.017)>]]",17.1268665751073,Other,25,38,0.0633333333333333,0,0,2,0,0,0,6,0,1,5,0,0,1,Yes,"{'residential', 'secondary'}",2.25,47.333333333333336,Turin
691,"POLYGON ((-78443.94642395538 5010993.598404475, -78446.70303805918 5010986.78445118, -78450.8855004767 5010976.457690279, -78496.85683923494 5010862.826506586, -78521.32636056072 5010804.684479083, -78569.15356954839 5010691.020955121, -78611.81047419761 5010581.881836307, -78639.10107658908 5010511.5909605585, -78819.4218402803 5010525.015728781, -78782.65716535726 5011018.817128836, -78443.94642395538 5010993.598404475))",0,[],8.243624614973262,Other,15,30,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,,,Turin
692,"POLYGON ((-78639.10107658908 5010511.5909605585, -78648.12870739843 5010488.338960444, -78675.93699852761 5010416.601240532, -78717.45465436776 5010313.7988979705, -78746.50486099394 5010241.872033761, -78749.13007725577 5010235.6484744325, -78751.14861605887 5010228.932783043, -78773.16914746317 5010173.984015322, -78782.03882793908 5010150.598815765, -78813.84658028733 5010071.967699576, -78843.97499552532 5010101.887454435, -78850.44442419382 5010108.308996248, -78819.4218402803 5010525.015728781, -78639.10107658908 5010511.5909605585))",0,[],7.554750043478259,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,No,,,,Turin
693,"POLYGON ((-77296.75558931893 5024219.578185585, -77252.63306367001 5024227.40313349, -77221.27195825009 5024226.07385513, -77177.51698153443 5024223.814678513, -77072.88504948758 5024224.566679618, -77009.65028603247 5024196.694844324, -76877.79626953497 5024088.131593404, -76874.19255774561 5024100.5156917805, -76840.47809016018 5024224.624639285, -76925.84493222507 5024252.352907263, -76976.88612867275 5024273.275285411, -76992.87243276148 5024291.881707858, -76790.46987805946 5024276.780547081, -76827.30932963768 5023782.997511646, -77326.54862587072 5023820.242735405, -77296.75558931893 5024219.578185585))",0,[],0.1814582926829268,Other,12,19,0.1439393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
694,"POLYGON ((-76992.87243276148 5024291.881707858, -77036.94156972365 5024343.173717331, -77031.31950633787 5024369.934698015, -77016.69402014173 5024413.167970513, -77012.94312948803 5024423.948059427, -77006.15154996025 5024440.073426687, -76965.6040735041 5024533.663057809, -76928.37795317522 5024608.940062948, -76901.06560598908 5024667.760677951, -76854.7634650839 5024701.091034946, -76832.63717778597 5024706.486562065, -76828.15504933533 5024741.785836414, -76826.9478868905 5024751.364406951, -76800.41316081781 5024744.350347632, -76794.38662450528 5024742.893079316, -76785.32852184155 5024750.679873996, -76780.55022981996 5024757.434747065, -76773.50609148911 5024765.99899329, -76766.77555967832 5024768.521006149, -76753.65402560798 5024770.209288787, -76790.46987805946 5024276.780547081, -76992.87243276148 5024291.881707858))",0,[],0.0682859999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
