,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city,civic_count
62,"POLYGON ((496793.4012931947 4138069.207600168, 496793.40129319445 4137577.0445975973, 496337.91237068805 4137577.0445975983, 496305.53033506585 4137600.5426208978, 496299.59485609503 4137604.9276804253, 496299.5948560951 4138069.207600168, 496793.4012931947 4138069.207600168))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
63,"POLYGON ((496793.40129319445 4137577.0445975973, 496793.4012931945 4137318.8193281605, 496787.67456785106 4137324.4454251435, 496771.8157751009 4137338.58535228, 496759.7074479564 4137344.5475424426, 496710.9123834975 4137371.025910741, 496693.37186443136 4137385.366343126, 496647.14855113864 4137421.839805172, 496615.48977494205 4137440.102279441, 496604.87855065905 4137447.8835126846, 496499.9201633751 4137488.0429064464, 496479.4179420131 4137489.2607727377, 496474.41683379724 4137490.77167247, 496389.7641406569 4137543.6820665654, 496338.78756542935 4137576.409512556, 496337.91237068805 4137577.0445975983, 496793.40129319445 4137577.0445975973))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
64,"POLYGON ((496793.40129319445 4146377.954864717, 496797.47434154304 4146381.4945945772, 496808.57502779085 4146387.891687144, 496817.68493845913 4146391.571476014, 496825.9895984092 4146393.909183527, 496839.4406289464 4146395.279749717, 496874.43179536634 4146391.6054608673, 496913.48147787066 4146386.454285752, 496960.0300759831 4146380.8124089427, 496969.8952172675 4146370.125101, 496983.3521123135 4146363.230719359, 496999.35745351977 4146360.6954611824, 497001.2273629838 4146347.2042424595, 497015.9810130329 4146331.190016228, 497021.5514199322 4146304.073803128, 497027.782796736 4146295.2516903803, 497054.10267909867 4146226.458320587, 497092.69629031484 4146178.9394154893, 497118.5350993777 4146148.4768723156, 497134.0748319365 4146127.9139690422, 497143.1205242742 4146124.4383791485, 497150.07687180495 4146114.273714463, 497164.6762670066 4146084.7027058746, 497175.3450799188 4146068.98970353, 497183.690967877 4146061.8311232026, 497198.76130262716 4146038.261976036, 497217.07948569505 4146021.1596857165, 497233.2853949237 4146007.896727944, 497244.9923759714 4146001.9685495803, 497254.08245476964 4145998.4486895595, 497263.7009104114 4145988.0835494553, 497267.5286090344 4145983.223037074, 497275.2373718476 4145974.3895355915, 497282.28979877435 4145959.665239777, 497287.20773029415 4145955.6880530985, 497287.2077302941 4145943.815641285, 496793.40129319445 4145943.815641286, 496793.40129319445 4146377.954864717))",0,[],0.035602,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
65,"POLYGON ((497287.2077302941 4145943.815641285, 497287.2077302941 4145451.6526387143, 496793.4012931947 4145451.6526387143, 496793.40129319445 4145943.815641286, 497287.2077302941 4145943.815641285))",0,[],0.035602,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
66,"POLYGON ((497287.2077302941 4145451.6526387143, 497287.20773029415 4144959.489636146, 496793.4012931945 4144959.4896361455, 496793.4012931947 4145451.6526387143, 497287.2077302941 4145451.6526387143))",0,[],0.035602,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
67,"POLYGON ((497287.20773029415 4144959.489636146, 497287.207730294 4144467.326633575, 496793.4012931947 4144467.326633574, 496793.4012931945 4144959.4896361455, 497287.20773029415 4144959.489636146))",0,[],0.035602,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
68,"POLYGON ((497287.207730294 4144467.326633575, 497287.20773029415 4143975.1636310066, 496793.4012931947 4143975.1636310066, 496793.4012931947 4144467.326633574, 497287.207730294 4144467.326633575))",0,[],0.0554757647058822,Other,8,9,0.1607142857142857,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
69,"POLYGON ((497287.20773029415 4143975.1636310066, 497287.2077302942 4143483.000628435, 496793.4012931947 4143483.000628436, 496793.4012931947 4143975.1636310066, 497287.20773029415 4143975.1636310066))",0,[],0.0533734999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
70,"POLYGON ((497287.2077302942 4143483.000628435, 497287.20773029415 4142990.8376258663, 496793.40129319445 4142990.8376258677, 496793.4012931947 4143483.000628436, 497287.2077302942 4143483.000628435))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
71,"POLYGON ((497287.20773029415 4142990.8376258663, 497287.20773029403 4142498.674623296, 496793.4012931945 4142498.6746232957, 496793.40129319445 4142990.8376258677, 497287.20773029415 4142990.8376258663))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
72,"POLYGON ((497287.20773029403 4142498.674623296, 497287.2077302942 4142006.5116207264, 496793.40129319456 4142006.5116207264, 496793.4012931945 4142498.6746232957, 497287.20773029403 4142498.674623296))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
73,"POLYGON ((497287.2077302942 4142006.5116207264, 497287.2077302941 4141514.3486181567, 496793.4012931946 4141514.348618156, 496793.40129319456 4142006.5116207264, 497287.2077302942 4142006.5116207264))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
74,"POLYGON ((497287.2077302941 4141514.3486181567, 497287.20773029415 4141022.185615586, 496793.4012931946 4141022.1856155875, 496793.4012931946 4141514.348618156, 497287.2077302941 4141514.3486181567))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
75,"POLYGON ((497287.20773029415 4141022.185615586, 497287.2077302941 4140530.022613018, 496793.40129319456 4140530.022613017, 496793.4012931946 4141022.1856155875, 497287.20773029415 4141022.185615586))",0,[],0.0131621538461538,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
76,"POLYGON ((497287.2077302941 4140530.022613018, 497287.207730294 4140037.8596104467, 496793.4012931945 4140037.8596104467, 496793.40129319456 4140530.022613017, 497287.2077302941 4140530.022613018))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
77,"POLYGON ((497287.207730294 4140037.8596104467, 497287.2077302942 4139545.6966078766, 496793.4012931946 4139545.696607878, 496793.4012931945 4140037.8596104467, 497287.207730294 4140037.8596104467))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
78,"POLYGON ((497287.2077302942 4139545.6966078766, 497287.2077302942 4139053.533605308, 496793.4012931945 4139053.533605308, 496793.4012931946 4139545.696607878, 497287.2077302942 4139545.6966078766))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
79,"POLYGON ((497287.2077302942 4139053.533605308, 497287.2077302941 4138561.3706027376, 496793.40129319456 4138561.3706027386, 496793.4012931945 4139053.533605308, 497287.2077302942 4139053.533605308))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
80,"POLYGON ((497287.2077302941 4138561.3706027376, 497287.207730294 4138069.207600168, 496793.4012931947 4138069.207600168, 496793.40129319456 4138561.3706027386, 497287.2077302941 4138561.3706027376))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
81,"POLYGON ((497287.207730294 4138069.207600168, 497287.20773029415 4137577.0445975983, 496793.40129319445 4137577.0445975973, 496793.4012931947 4138069.207600168, 497287.207730294 4138069.207600168))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
82,"POLYGON ((497287.20773029415 4137577.0445975983, 497287.2077302942 4137115.9520802423, 497278.86129685404 4137124.3230586215, 497235.0121322005 4137150.7967448006, 497070.6915502188 4137201.430481902, 497045.7361261463 4137204.390284387, 496992.14038248156 4137204.4094078145, 496909.89434027363 4137222.533807623, 496894.69590765756 4137228.0420885026, 496834.6921086071 4137278.2540629995, 496793.4012931945 4137318.8193281605, 496793.40129319445 4137577.0445975973, 497287.20773029415 4137577.0445975983))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
83,"POLYGON ((497287.20773029415 4145955.6880530985, 497298.84079523187 4145946.280262303, 497300.6857474408 4145943.815641286, 497287.2077302941 4145943.815641285, 497287.20773029415 4145955.6880530985))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
84,"POLYGON ((497300.6857474408 4145943.815641286, 497317.71392770536 4145921.0681626317, 497327.9833075428 4145899.23149564, 497335.64509132475 4145881.3230188545, 497336.61818539666 4145854.541333487, 497341.3869618667 4145833.039271283, 497347.84878542117 4145823.6404335666, 497362.2993146024 4145794.9129912322, 497379.6428998947 4145769.401979452, 497392.7893852663 4145755.5301201544, 497488.55775090243 4145631.5342595354, 497555.88110251556 4145550.437935505, 497583.87058163114 4145512.742829656, 497598.0955705259 4145494.6108213197, 497614.82412925526 4145478.597109716, 497629.57378117484 4145470.061474002, 497672.2338337527 4145454.7394751087, 497677.22548036574 4145451.652638715, 497287.2077302941 4145451.6526387143, 497287.2077302941 4145943.815641285, 497300.6857474408 4145943.815641286))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
85,"POLYGON ((497677.22548036574 4145451.652638715, 497710.2839518189 4145431.2092658756, 497760.1444016613 4145386.1089597032, 497781.0141673935 4145364.3809214938, 497781.0141673935 4144959.4896361455, 497287.20773029415 4144959.489636146, 497287.2077302941 4145451.6526387143, 497677.22548036574 4145451.652638715))",0,[],0.035602,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
86,"POLYGON ((497781.0141673935 4144959.4896361455, 497781.0141673935 4144467.326633575, 497287.207730294 4144467.326633575, 497287.20773029415 4144959.489636146, 497781.0141673935 4144959.4896361455))",0,[],0.0584789999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
87,"POLYGON ((497781.0141673935 4144467.326633575, 497781.0141673936 4143975.1636310057, 497287.20773029415 4143975.1636310066, 497287.207730294 4144467.326633575, 497781.0141673935 4144467.326633575))",0,[],0.0584789999999999,Other,4,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
88,"POLYGON ((497781.0141673936 4143975.1636310057, 497781.0141673937 4143483.000628436, 497287.2077302942 4143483.000628435, 497287.20773029415 4143975.1636310066, 497781.0141673936 4143975.1636310057))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
89,"POLYGON ((497781.0141673937 4143483.000628436, 497781.0141673935 4142990.8376258668, 497287.20773029415 4142990.8376258663, 497287.2077302942 4143483.000628435, 497781.0141673937 4143483.000628436))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
90,"POLYGON ((497781.0141673935 4142990.8376258668, 497781.0141673935 4142498.6746232957, 497287.20773029403 4142498.674623296, 497287.20773029415 4142990.8376258663, 497781.0141673935 4142990.8376258668))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
91,"POLYGON ((497781.0141673935 4142498.6746232957, 497781.01416739373 4142006.5116207264, 497287.2077302942 4142006.5116207264, 497287.20773029403 4142498.674623296, 497781.0141673935 4142498.6746232957))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
92,"POLYGON ((497781.01416739373 4142006.5116207264, 497781.01416739356 4141514.3486181567, 497287.2077302941 4141514.3486181567, 497287.2077302942 4142006.5116207264, 497781.01416739373 4142006.5116207264))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
93,"POLYGON ((497781.01416739356 4141514.3486181567, 497781.0141673937 4141022.185615587, 497287.20773029415 4141022.185615586, 497287.2077302941 4141514.3486181567, 497781.01416739356 4141514.3486181567))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
94,"POLYGON ((497781.0141673937 4141022.185615587, 497781.01416739356 4140530.0226130183, 497287.2077302941 4140530.022613018, 497287.20773029415 4141022.185615586, 497781.0141673937 4141022.185615587))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
95,"POLYGON ((497781.01416739356 4140530.0226130183, 497781.01416739373 4140037.859610448, 497287.207730294 4140037.8596104467, 497287.2077302941 4140530.022613018, 497781.01416739356 4140530.0226130183))",0,[],0.193624,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
96,"POLYGON ((497781.01416739373 4140037.859610448, 497781.0141673937 4139545.6966078775, 497287.2077302942 4139545.6966078766, 497287.207730294 4140037.8596104467, 497781.01416739373 4140037.859610448))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
97,"POLYGON ((497781.0141673937 4139545.6966078775, 497781.01416739356 4139053.533605309, 497287.2077302942 4139053.533605308, 497287.2077302942 4139545.6966078766, 497781.0141673937 4139545.6966078775))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
98,"POLYGON ((497781.01416739356 4139053.533605309, 497781.0141673935 4138561.3706027376, 497287.2077302941 4138561.3706027376, 497287.2077302942 4139053.533605308, 497781.01416739356 4139053.533605309))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
99,"POLYGON ((497781.0141673935 4138561.3706027376, 497781.0141673937 4138069.207600168, 497287.207730294 4138069.207600168, 497287.2077302941 4138561.3706027376, 497781.0141673935 4138561.3706027376))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
100,"POLYGON ((497781.0141673937 4138069.207600168, 497781.0141673936 4137577.044597599, 497287.20773029415 4137577.0445975983, 497287.207730294 4138069.207600168, 497781.0141673937 4138069.207600168))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
101,"POLYGON ((497781.0141673936 4137577.044597599, 497781.01416739356 4137084.8815950286, 497325.0692432419 4137084.881595029, 497299.3759769081 4137103.7480496145, 497287.2077302942 4137115.9520802423, 497287.20773029415 4137577.0445975983, 497781.0141673936 4137577.044597599))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
102,"POLYGON ((497781.01416739356 4137084.8815950286, 497781.0141673936 4136892.6086952263, 497653.014754907 4136927.1461542463, 497598.4730916947 4136938.133656035, 497561.8123453963 4136939.775097035, 497527.04906687763 4136951.0901385103, 497495.85574166453 4136969.138335685, 497467.14809631073 4137009.140999736, 497392.62803682865 4137056.091711126, 497357.13059061154 4137067.1747164526, 497328.3363722762 4137082.4825562784, 497325.0692432419 4137084.881595029, 497781.01416739356 4137084.8815950286))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
103,"POLYGON ((497781.0141673935 4145364.3809214938, 497782.2931626873 4145363.0493273134, 497812.9507209649 4145341.662738319, 497877.8166737869 4145313.710820199, 497917.38929243357 4145290.3586819065, 497957.5601962331 4145253.3163691233, 498000.82952469564 4145189.8693650747, 498029.4575698285 4145145.9850751446, 498041.41972191544 4145126.878082769, 498049.5790591626 4145109.025639254, 498054.3962021227 4145095.5561833833, 498087.06541353435 4145122.485279911, 498111.94223476737 4145148.728428402, 498133.2458852739 4145175.6935733217, 498143.2518326559 4145188.371982605, 498150.9216214446 4145195.692434376, 498180.8569337967 4145221.42433816, 498206.6344425287 4145243.7069546753, 498222.24685284187 4145253.111472634, 498240.2907915959 4145259.4535128134, 498274.8206044931 4145263.4700567, 498274.8206044931 4144959.4896361455, 497781.0141673935 4144959.4896361455, 497781.0141673935 4145364.3809214938))",0,[],0.087394,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
104,"POLYGON ((498274.8206044931 4144959.4896361455, 498274.82060449326 4144467.326633574, 497781.0141673935 4144467.326633575, 497781.0141673935 4144959.4896361455, 498274.8206044931 4144959.4896361455))",0,[],0.0873939999999999,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
105,"POLYGON ((498274.82060449326 4144467.326633574, 498274.82060449326 4143975.1636310066, 497781.0141673936 4143975.1636310057, 497781.0141673935 4144467.326633575, 498274.82060449326 4144467.326633574))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
106,"POLYGON ((498274.82060449326 4143975.1636310066, 498274.82060449326 4143483.000628436, 497781.0141673937 4143483.000628436, 497781.0141673936 4143975.1636310057, 498274.82060449326 4143975.1636310066))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
107,"POLYGON ((498274.82060449326 4143483.000628436, 498274.82060449314 4142990.8376258663, 497781.0141673935 4142990.8376258668, 497781.0141673937 4143483.000628436, 498274.82060449326 4143483.000628436))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
108,"POLYGON ((498274.82060449314 4142990.8376258663, 498274.82060449314 4142498.6746232957, 497781.0141673935 4142498.6746232957, 497781.0141673935 4142990.8376258668, 498274.82060449314 4142990.8376258663))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
109,"POLYGON ((498274.82060449314 4142498.6746232957, 498274.82060449314 4142006.5116207274, 497781.01416739373 4142006.5116207264, 497781.0141673935 4142498.6746232957, 498274.82060449314 4142498.6746232957))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
110,"POLYGON ((498274.82060449314 4142006.5116207274, 498274.8206044931 4141514.348618156, 497781.01416739356 4141514.3486181567, 497781.01416739373 4142006.5116207264, 498274.82060449314 4142006.5116207274))",0,[],0.038057,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
111,"POLYGON ((498274.8206044931 4141514.348618156, 498274.82060449314 4141022.1856155875, 497781.0141673937 4141022.185615587, 497781.01416739356 4141514.3486181567, 498274.8206044931 4141514.348618156))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
112,"POLYGON ((498274.82060449314 4141022.1856155875, 498274.8206044932 4140530.022613017, 497781.01416739356 4140530.0226130183, 497781.0141673937 4141022.185615587, 498274.82060449314 4141022.1856155875))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
113,"POLYGON ((498274.8206044932 4140530.022613017, 498274.8206044932 4140037.8596104467, 497781.01416739373 4140037.859610448, 497781.01416739356 4140530.0226130183, 498274.8206044932 4140530.022613017))",0,[],0.193624,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
114,"POLYGON ((498274.8206044932 4140037.8596104467, 498274.8206044931 4139545.696607879, 497781.0141673937 4139545.6966078775, 497781.01416739373 4140037.859610448, 498274.8206044932 4140037.8596104467))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
115,"POLYGON ((498274.8206044931 4139545.696607879, 498274.820604493 4139053.5336053083, 497781.01416739356 4139053.533605309, 497781.0141673937 4139545.6966078775, 498274.8206044931 4139545.696607879))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
116,"POLYGON ((498274.820604493 4139053.5336053083, 498274.82060449326 4138561.3706027376, 497781.0141673935 4138561.3706027376, 497781.01416739356 4139053.533605309, 498274.820604493 4139053.5336053083))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Catania,
